"subject_id","story","strategy","generous_status_second","response","likert_rating"
"1dd9b499ff387e1a39e2f5e52f75c34c","weekend","alternating","higher","satisfied",7
"1dd9b499ff387e1a39e2f5e52f75c34c","scheduling","alternating","equal","annoyed",1
"1dd9b499ff387e1a39e2f5e52f75c34c","scheduling","alternating","equal","satisfied",6
"1dd9b499ff387e1a39e2f5e52f75c34c","housemates","alternating","just_met","annoyed",1
"1dd9b499ff387e1a39e2f5e52f75c34c","housemates","alternating","just_met","satisfied",7
"1dd9b499ff387e1a39e2f5e52f75c34c","meeting prep","repeating","higher","annoyed",2
"1dd9b499ff387e1a39e2f5e52f75c34c","meeting prep","repeating","higher","satisfied",6
"1dd9b499ff387e1a39e2f5e52f75c34c","architects","alternating","lower","annoyed",2
"1dd9b499ff387e1a39e2f5e52f75c34c","architects","alternating","lower","satisfied",5
"1dd9b499ff387e1a39e2f5e52f75c34c","group project","alternating","just_met","annoyed",3
"1dd9b499ff387e1a39e2f5e52f75c34c","group project","alternating","just_met","satisfied",5
"1dd9b499ff387e1a39e2f5e52f75c34c","restaurant","repeating","higher","annoyed",1
"1dd9b499ff387e1a39e2f5e52f75c34c","restaurant","repeating","higher","satisfied",5
"1dd9b499ff387e1a39e2f5e52f75c34c","feedback","repeating","just_met","annoyed",1
"1dd9b499ff387e1a39e2f5e52f75c34c","feedback","repeating","just_met","satisfied",7
"aeed2150917e175352ac5acac30712da","gifts","repeating","just_met","annoyed",1
"aeed2150917e175352ac5acac30712da","gifts","repeating","just_met","satisfied",7
"aeed2150917e175352ac5acac30712da","coffee","repeating","lower","annoyed",1
"aeed2150917e175352ac5acac30712da","coffee","repeating","lower","satisfied",6
"aeed2150917e175352ac5acac30712da","family meals","alternating","equal","annoyed",1
"aeed2150917e175352ac5acac30712da","family meals","alternating","equal","satisfied",7
"aeed2150917e175352ac5acac30712da","weekend","alternating","lower","annoyed",2
"aeed2150917e175352ac5acac30712da","weekend","alternating","lower","satisfied",5
"aeed2150917e175352ac5acac30712da","architects","repeating","higher","annoyed",1
"aeed2150917e175352ac5acac30712da","architects","repeating","higher","satisfied",5
"aeed2150917e175352ac5acac30712da","housemates","alternating","higher","annoyed",1
"aeed2150917e175352ac5acac30712da","housemates","alternating","higher","satisfied",5
"aeed2150917e175352ac5acac30712da","police","alternating","lower","annoyed",2
"aeed2150917e175352ac5acac30712da","police","alternating","lower","satisfied",4
"aeed2150917e175352ac5acac30712da","fundraising","repeating","equal","annoyed",1
"aeed2150917e175352ac5acac30712da","fundraising","repeating","equal","satisfied",7
"aeed2150917e175352ac5acac30712da","scheduling","alternating","just_met","annoyed",1
"aeed2150917e175352ac5acac30712da","scheduling","alternating","just_met","satisfied",6
"aeed2150917e175352ac5acac30712da","concerts","alternating","just_met","annoyed",1
"aeed2150917e175352ac5acac30712da","concerts","alternating","just_met","satisfied",7
"aeed2150917e175352ac5acac30712da","meeting prep","repeating","just_met","annoyed",2
"aeed2150917e175352ac5acac30712da","meeting prep","repeating","just_met","satisfied",4
"aeed2150917e175352ac5acac30712da","group project","repeating","lower","annoyed",1
"aeed2150917e175352ac5acac30712da","group project","repeating","lower","satisfied",7
"aeed2150917e175352ac5acac30712da","feedback","repeating","equal","annoyed",2
"aeed2150917e175352ac5acac30712da","feedback","repeating","equal","satisfied",5
"aeed2150917e175352ac5acac30712da","restaurant","alternating","higher","annoyed",1
"aeed2150917e175352ac5acac30712da","restaurant","alternating","higher","satisfied",6
"aeed2150917e175352ac5acac30712da","groceries","alternating","equal","annoyed",1
"aeed2150917e175352ac5acac30712da","groceries","alternating","equal","satisfied",7
"aeed2150917e175352ac5acac30712da","babysitting","repeating","higher","annoyed",5
"aeed2150917e175352ac5acac30712da","babysitting","repeating","higher","satisfied",1
"8603c3b97583fa773c3527542363fd57","coffee","alternating","just_met","annoyed",1
"8603c3b97583fa773c3527542363fd57","coffee","alternating","just_met","satisfied",1
"8603c3b97583fa773c3527542363fd57","babysitting","alternating","equal","annoyed",1
"8603c3b97583fa773c3527542363fd57","babysitting","alternating","equal","satisfied",7
"8603c3b97583fa773c3527542363fd57","concerts","alternating","higher","annoyed",1
"8603c3b97583fa773c3527542363fd57","concerts","alternating","higher","satisfied",6
"8603c3b97583fa773c3527542363fd57","scheduling","alternating","higher","annoyed",2
"8603c3b97583fa773c3527542363fd57","scheduling","alternating","higher","satisfied",3
"8603c3b97583fa773c3527542363fd57","groceries","repeating","lower","annoyed",3
"8603c3b97583fa773c3527542363fd57","groceries","repeating","lower","satisfied",6
"8603c3b97583fa773c3527542363fd57","weekend","repeating","just_met","annoyed",4
"8603c3b97583fa773c3527542363fd57","weekend","repeating","just_met","satisfied",6
"8603c3b97583fa773c3527542363fd57","family meals","repeating","lower","annoyed",3
"8603c3b97583fa773c3527542363fd57","family meals","repeating","lower","satisfied",6
"8603c3b97583fa773c3527542363fd57","feedback","alternating","lower","annoyed",1
"8603c3b97583fa773c3527542363fd57","feedback","alternating","lower","satisfied",6
"8603c3b97583fa773c3527542363fd57","police","repeating","just_met","annoyed",2
"8603c3b97583fa773c3527542363fd57","police","repeating","just_met","satisfied",7
"8603c3b97583fa773c3527542363fd57","group project","alternating","just_met","annoyed",1
"8603c3b97583fa773c3527542363fd57","group project","alternating","just_met","satisfied",5
"8603c3b97583fa773c3527542363fd57","meeting prep","repeating","higher","annoyed",1
"8603c3b97583fa773c3527542363fd57","meeting prep","repeating","higher","satisfied",5
"8603c3b97583fa773c3527542363fd57","restaurant","repeating","equal","annoyed",1
"8603c3b97583fa773c3527542363fd57","restaurant","repeating","equal","satisfied",4
"8603c3b97583fa773c3527542363fd57","architects","alternating","equal","annoyed",1
"8603c3b97583fa773c3527542363fd57","architects","alternating","equal","satisfied",6
"8603c3b97583fa773c3527542363fd57","fundraising","alternating","lower","annoyed",1
"8603c3b97583fa773c3527542363fd57","fundraising","alternating","lower","satisfied",6
"8603c3b97583fa773c3527542363fd57","housemates","repeating","equal","annoyed",5
"8603c3b97583fa773c3527542363fd57","housemates","repeating","equal","satisfied",4
"8603c3b97583fa773c3527542363fd57","gifts","repeating","higher","annoyed",1
"8603c3b97583fa773c3527542363fd57","gifts","repeating","higher","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","architects","repeating","lower","annoyed",3
"c2f42dde81ce5ccae0840b40d4301c88","architects","repeating","lower","satisfied",5
"c2f42dde81ce5ccae0840b40d4301c88","concerts","repeating","higher","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","concerts","repeating","higher","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","gifts","alternating","lower","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","gifts","alternating","lower","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","babysitting","repeating","equal","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","babysitting","repeating","equal","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","police","alternating","just_met","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","police","alternating","just_met","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","weekend","repeating","higher","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","weekend","repeating","higher","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","fundraising","alternating","equal","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","fundraising","alternating","equal","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","scheduling","repeating","equal","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","scheduling","repeating","equal","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","group project","repeating","just_met","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","group project","repeating","just_met","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","coffee","alternating","equal","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","coffee","alternating","equal","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","meeting prep","alternating","higher","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","meeting prep","alternating","higher","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","family meals","alternating","lower","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","family meals","alternating","lower","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","housemates","repeating","just_met","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","housemates","repeating","just_met","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","feedback","alternating","just_met","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","feedback","alternating","just_met","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","groceries","repeating","lower","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","groceries","repeating","lower","satisfied",7
"c2f42dde81ce5ccae0840b40d4301c88","restaurant","alternating","higher","annoyed",1
"c2f42dde81ce5ccae0840b40d4301c88","restaurant","alternating","higher","satisfied",7
"44d81f9a5a723ab9d6850e222af02756","scheduling","alternating","lower","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","scheduling","alternating","lower","satisfied",4
"44d81f9a5a723ab9d6850e222af02756","concerts","alternating","lower","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","concerts","alternating","lower","satisfied",6
"44d81f9a5a723ab9d6850e222af02756","group project","repeating","equal","annoyed",4
"44d81f9a5a723ab9d6850e222af02756","group project","repeating","equal","satisfied",1
"44d81f9a5a723ab9d6850e222af02756","weekend","alternating","equal","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","weekend","alternating","equal","satisfied",7
"44d81f9a5a723ab9d6850e222af02756","groceries","alternating","higher","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","groceries","alternating","higher","satisfied",7
"44d81f9a5a723ab9d6850e222af02756","restaurant","repeating","just_met","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","restaurant","repeating","just_met","satisfied",7
"44d81f9a5a723ab9d6850e222af02756","meeting prep","repeating","lower","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","meeting prep","repeating","lower","satisfied",4
"44d81f9a5a723ab9d6850e222af02756","babysitting","alternating","just_met","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","babysitting","alternating","just_met","satisfied",7
"44d81f9a5a723ab9d6850e222af02756","gifts","repeating","lower","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","gifts","repeating","lower","satisfied",4
"44d81f9a5a723ab9d6850e222af02756","family meals","alternating","higher","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","family meals","alternating","higher","satisfied",7
"44d81f9a5a723ab9d6850e222af02756","housemates","repeating","just_met","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","housemates","repeating","just_met","satisfied",7
"44d81f9a5a723ab9d6850e222af02756","feedback","repeating","higher","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","feedback","repeating","higher","satisfied",7
"44d81f9a5a723ab9d6850e222af02756","coffee","repeating","equal","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","coffee","repeating","equal","satisfied",7
"44d81f9a5a723ab9d6850e222af02756","police","alternating","equal","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","police","alternating","equal","satisfied",7
"44d81f9a5a723ab9d6850e222af02756","architects","alternating","just_met","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","architects","alternating","just_met","satisfied",7
"44d81f9a5a723ab9d6850e222af02756","fundraising","repeating","higher","annoyed",1
"44d81f9a5a723ab9d6850e222af02756","fundraising","repeating","higher","satisfied",7
"41cfa80e76f87f7625ed275f0170a8a8","meeting prep","repeating","just_met","annoyed",2
"41cfa80e76f87f7625ed275f0170a8a8","meeting prep","repeating","just_met","satisfied",5
"41cfa80e76f87f7625ed275f0170a8a8","babysitting","repeating","lower","annoyed",1
"41cfa80e76f87f7625ed275f0170a8a8","babysitting","repeating","lower","satisfied",6
"41cfa80e76f87f7625ed275f0170a8a8","coffee","alternating","higher","annoyed",1
"41cfa80e76f87f7625ed275f0170a8a8","coffee","alternating","higher","satisfied",7
"41cfa80e76f87f7625ed275f0170a8a8","fundraising","alternating","lower","annoyed",1
"41cfa80e76f87f7625ed275f0170a8a8","fundraising","alternating","lower","satisfied",6
"41cfa80e76f87f7625ed275f0170a8a8","restaurant","repeating","equal","annoyed",1
"41cfa80e76f87f7625ed275f0170a8a8","restaurant","repeating","equal","satisfied",3
"41cfa80e76f87f7625ed275f0170a8a8","groceries","alternating","just_met","annoyed",1
"41cfa80e76f87f7625ed275f0170a8a8","groceries","alternating","just_met","satisfied",6
"41cfa80e76f87f7625ed275f0170a8a8","group project","alternating","equal","annoyed",1
"41cfa80e76f87f7625ed275f0170a8a8","group project","alternating","equal","satisfied",6
"41cfa80e76f87f7625ed275f0170a8a8","feedback","repeating","lower","annoyed",4
"41cfa80e76f87f7625ed275f0170a8a8","feedback","repeating","lower","satisfied",5
"41cfa80e76f87f7625ed275f0170a8a8","concerts","alternating","just_met","annoyed",1
"41cfa80e76f87f7625ed275f0170a8a8","concerts","alternating","just_met","satisfied",7
"41cfa80e76f87f7625ed275f0170a8a8","housemates","repeating","higher","annoyed",1
"41cfa80e76f87f7625ed275f0170a8a8","housemates","repeating","higher","satisfied",5
"41cfa80e76f87f7625ed275f0170a8a8","scheduling","alternating","equal","annoyed",2
"41cfa80e76f87f7625ed275f0170a8a8","scheduling","alternating","equal","satisfied",3
"41cfa80e76f87f7625ed275f0170a8a8","police","repeating","just_met","annoyed",4
"41cfa80e76f87f7625ed275f0170a8a8","police","repeating","just_met","satisfied",5
"41cfa80e76f87f7625ed275f0170a8a8","gifts","repeating","equal","annoyed",4
"41cfa80e76f87f7625ed275f0170a8a8","gifts","repeating","equal","satisfied",2
"41cfa80e76f87f7625ed275f0170a8a8","weekend","repeating","higher","annoyed",6
"41cfa80e76f87f7625ed275f0170a8a8","weekend","repeating","higher","satisfied",1
"41cfa80e76f87f7625ed275f0170a8a8","architects","alternating","lower","annoyed",1
"41cfa80e76f87f7625ed275f0170a8a8","architects","alternating","lower","satisfied",6
"41cfa80e76f87f7625ed275f0170a8a8","family meals","alternating","higher","annoyed",1
"41cfa80e76f87f7625ed275f0170a8a8","family meals","alternating","higher","satisfied",7
"d7783479786f8337a9b8cfa0443b49be","group project","repeating","higher","annoyed",2
"d7783479786f8337a9b8cfa0443b49be","group project","repeating","higher","satisfied",5
"d7783479786f8337a9b8cfa0443b49be","housemates","repeating","lower","annoyed",1
"d7783479786f8337a9b8cfa0443b49be","housemates","repeating","lower","satisfied",7
"d7783479786f8337a9b8cfa0443b49be","gifts","repeating","equal","annoyed",1
"d7783479786f8337a9b8cfa0443b49be","gifts","repeating","equal","satisfied",6
"d7783479786f8337a9b8cfa0443b49be","groceries","repeating","just_met","annoyed",1
"d7783479786f8337a9b8cfa0443b49be","groceries","repeating","just_met","satisfied",7
"d7783479786f8337a9b8cfa0443b49be","babysitting","alternating","lower","annoyed",1
"d7783479786f8337a9b8cfa0443b49be","babysitting","alternating","lower","satisfied",7
"d7783479786f8337a9b8cfa0443b49be","family meals","repeating","just_met","annoyed",1
"d7783479786f8337a9b8cfa0443b49be","family meals","repeating","just_met","satisfied",6
"d7783479786f8337a9b8cfa0443b49be","weekend","alternating","higher","annoyed",1
"d7783479786f8337a9b8cfa0443b49be","weekend","alternating","higher","satisfied",6
"d7783479786f8337a9b8cfa0443b49be","scheduling","alternating","equal","annoyed",1
"d7783479786f8337a9b8cfa0443b49be","scheduling","alternating","equal","satisfied",7
"d7783479786f8337a9b8cfa0443b49be","feedback","alternating","just_met","annoyed",1
"d7783479786f8337a9b8cfa0443b49be","feedback","alternating","just_met","satisfied",6
"d7783479786f8337a9b8cfa0443b49be","restaurant","repeating","lower","annoyed",2
"d7783479786f8337a9b8cfa0443b49be","restaurant","repeating","lower","satisfied",6
"d7783479786f8337a9b8cfa0443b49be","concerts","alternating","equal","annoyed",1
"d7783479786f8337a9b8cfa0443b49be","concerts","alternating","equal","satisfied",7
"d7783479786f8337a9b8cfa0443b49be","police","alternating","higher","annoyed",1
"d7783479786f8337a9b8cfa0443b49be","police","alternating","higher","satisfied",5
"d7783479786f8337a9b8cfa0443b49be","meeting prep","repeating","equal","annoyed",2
"d7783479786f8337a9b8cfa0443b49be","meeting prep","repeating","equal","satisfied",6
"d7783479786f8337a9b8cfa0443b49be","fundraising","alternating","just_met","annoyed",2
"d7783479786f8337a9b8cfa0443b49be","fundraising","alternating","just_met","satisfied",5
"d7783479786f8337a9b8cfa0443b49be","architects","alternating","lower","annoyed",2
"d7783479786f8337a9b8cfa0443b49be","architects","alternating","lower","satisfied",6
"d7783479786f8337a9b8cfa0443b49be","coffee","repeating","higher","annoyed",2
"d7783479786f8337a9b8cfa0443b49be","coffee","repeating","higher","satisfied",7
"8399fbe198ecfd92602399505226bdaf","fundraising","repeating","lower","annoyed",4
"8399fbe198ecfd92602399505226bdaf","fundraising","repeating","lower","satisfied",4
"8399fbe198ecfd92602399505226bdaf","group project","repeating","higher","annoyed",5
